id,vessel_id,section,item_id,part_code,item_name,uom,event_type,qty_change_base,qty_display,uom_display,rob_after_base,date_local,tz,timestamp_utc,place,ref,user_id,remarks
3794,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-61.00,-61.00,ltr,0.00,19-Sep-2025 08:38,UTC,2025-09-19 08:38:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 61.0 ltr
769,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,167,CH-0007,Degreasing Chemical,ltr,CONSUME,-3.00,-3.00,ltr,3.00,18-Sep-2025 20:29,UTC,2025-09-18 20:29:00,,WO-2025-003,1,Voyage preparation consumption
768,7440571a-841a-11ed-aa7c-7003bca91a86,stores,144,IT-0004,Cutting Disc (Angle Grinder),pcs,CONSUME,-1.00,-1.00,pcs,8.00,18-Sep-2025 17:18,UTC,2025-09-18 17:18:00,,WO-2025-006,1,Routine maintenance consumption
767,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,CONSUME,-3.00,-3.00,ltr,10.00,18-Sep-2025 15:13,UTC,2025-09-18 15:13:00,,WO-2025-002,1,Scheduled overhaul requirement
766,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-5.00,-5.00,ltr,12.00,18-Sep-2025 11:08,UTC,2025-09-18 11:08:00,,WO-2025-002,1,Machinery space maintenance
3793,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-76.50,-76.50,ltr,0.00,18-Sep-2025 09:11,UTC,2025-09-18 09:11:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 76.5 ltr
765,7440571a-841a-11ed-aa7c-7003bca91a86,stores,141,IT-0001,Safety Gloves – Cotton,pcs,CONSUME,-2.00,-2.00,pcs,24.00,18-Sep-2025 08:28,UTC,2025-09-18 08:28:00,,WO-2025-009,1,Machinery space maintenance
2809,7440571a-841a-11ed-aa7c-7003bca91a86,stores,178,OT-0008,"Pipes, tanks, machinery",ltr,RECEIVE,20.71,20.71,ltr,304.40,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-9212,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2807,7440571a-841a-11ed-aa7c-7003bca91a86,stores,173,OT-0003,Hull below waterline,ltr,RECEIVE,40.41,40.41,ltr,299.73,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-6615,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2806,7440571a-841a-11ed-aa7c-7003bca91a86,stores,172,OT-0002,"Ballast tanks, machinery spaces",ltr,RECEIVE,23.81,23.81,ltr,244.76,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-2077,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2805,7440571a-841a-11ed-aa7c-7003bca91a86,stores,171,OT-0001,Steel surface protection,ltr,RECEIVE,39.62,39.62,ltr,259.09,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-0562,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2804,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,RECEIVE,53.50,53.50,ltr,309.32,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-3626,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2803,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,RECEIVE,31.63,31.63,ltr,339.48,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-4628,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2808,7440571a-841a-11ed-aa7c-7003bca91a86,stores,174,OT-0004,Waterline area,ltr,RECEIVE,29.05,29.05,ltr,251.35,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-0116,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2810,7440571a-841a-11ed-aa7c-7003bca91a86,stores,141,IT-0001,Safety Gloves – Cotton,pcs,RECEIVE,13.35,13.35,pcs,345.50,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-2430,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2802,7440571a-841a-11ed-aa7c-7003bca91a86,stores,159,LU-0009,Refrigeration Compressor Oil,ltr,RECEIVE,21.54,21.54,ltr,316.78,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-8355,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
2801,7440571a-841a-11ed-aa7c-7003bca91a86,stores,157,LU-0007,Stern Tube Oil,ltr,RECEIVE,39.49,39.49,ltr,485.27,18-Sep-2025 00:00,UTC,2025-09-18 00:00:00,Colombo,PO-2025-9281,228b5256-5bd2-4bf3-826f-c6fe76571449,Received at Colombo
764,7440571a-841a-11ed-aa7c-7003bca91a86,stores,142,IT-0002,Jeevan,pcs,CONSUME,-3.00,-3.00,pcs,14.00,17-Sep-2025 21:43,UTC,2025-09-17 21:43:00,,WO-2025-012,1,Safety equipment replenishment
763,7440571a-841a-11ed-aa7c-7003bca91a86,stores,145,IT-0005,Welding Electrodes (General Purpose),pcs,CONSUME,-1.00,-1.00,pcs,12.00,17-Sep-2025 19:17,UTC,2025-09-17 19:17:00,,WO-2025-008,1,Routine maintenance consumption
3792,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-110.00,-110.00,ltr,0.00,17-Sep-2025 08:36,UTC,2025-09-17 08:36:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 110.0 ltr
762,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-2.00,-2.00,ltr,23.00,16-Sep-2025 15:11,UTC,2025-09-16 15:11:00,,WO-2025-005,1,Deck maintenance work
761,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-3.00,-3.00,ltr,4.00,16-Sep-2025 13:37,UTC,2025-09-16 13:37:00,,WO-2025-004,1,Port state inspection preparation
1350,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,153,LU-0003,Auxiliary Engine Lube Oil,ltr,CONSUME,-3.00,-3.00,ltr,31.00,16-Sep-2025 08:04,UTC,2025-09-16 08:04:00,,WO-2025-006,1,Engine room maintenance
3791,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-109.70,-109.70,ltr,0.00,16-Sep-2025 06:38,UTC,2025-09-16 06:38:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 109.7 ltr
760,7440571a-841a-11ed-aa7c-7003bca91a86,stores,148,IT-0008,Dust Mask / Respirator Mask,pcs,CONSUME,-1.00,-1.00,pcs,30.00,16-Sep-2025 06:06,UTC,2025-09-16 06:06:00,,WO-2025-002,1,Quarterly maintenance requirement
759,7440571a-841a-11ed-aa7c-7003bca91a86,stores,149,IT-0009,Cotton Waste / Cleaning Rags,pcs,CONSUME,-2.00,-2.00,pcs,44.00,15-Sep-2025 19:06,UTC,2025-09-15 19:06:00,,WO-2025-003,1,Quarterly maintenance requirement
758,7440571a-841a-11ed-aa7c-7003bca91a86,stores,143,IT-0003,Grinding Wheel (Grinding Disc),pcs,CONSUME,-5.00,-5.00,pcs,8.00,15-Sep-2025 17:48,UTC,2025-09-15 17:48:00,,WO-2025-005,1,Scheduled overhaul requirement
1349,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,159,LU-0009,Refrigeration Compressor Oil,ltr,RECEIVE,25.00,25.00,ltr,39.00,15-Sep-2025 15:13,UTC,2025-09-15 15:13:00,Mumbai,PO-2025-101,1,Quarterly supply order
757,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,161,CH-0001,Fuel Oil Treatment Chemical,ltr,CONSUME,-5.00,-5.00,ltr,18.00,15-Sep-2025 14:20,UTC,2025-09-15 14:20:00,,WO-2025-008,1,Regular operational consumption
756,7440571a-841a-11ed-aa7c-7003bca91a86,stores,148,IT-0008,Dust Mask / Respirator Mask,pcs,CONSUME,-2.00,-2.00,pcs,28.00,15-Sep-2025 14:17,UTC,2025-09-15 14:17:00,,WO-2025-005,1,Engine room maintenance
3790,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-76.20,-76.20,ltr,0.00,15-Sep-2025 07:43,UTC,2025-09-15 07:43:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 76.2 ltr
2343,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-1.44,-1.44,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2340,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-0.55,-0.55,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Weekly chemical consumption
2341,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-0.68,-0.68,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2342,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-1.86,-1.86,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
2355,7440571a-841a-11ed-aa7c-7003bca91a86,stores,178,OT-0008,"Pipes, tanks, machinery",ltr,CONSUME,-3.40,-3.40,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2354,7440571a-841a-11ed-aa7c-7003bca91a86,stores,177,OT-0007,"Bilges, chain lockers",ltr,CONSUME,-3.16,-3.16,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,General stores consumption
2353,7440571a-841a-11ed-aa7c-7003bca91a86,stores,172,OT-0002,"Ballast tanks, machinery spaces",ltr,CONSUME,-1.39,-1.39,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,General stores consumption
2352,7440571a-841a-11ed-aa7c-7003bca91a86,stores,171,OT-0001,Steel surface protection,ltr,CONSUME,-2.88,-2.88,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2351,7440571a-841a-11ed-aa7c-7003bca91a86,stores,150,IT-0010,Emery Paper / Abrasive Sheet,pcs,CONSUME,-2.69,-2.69,pcs,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,General stores consumption
2350,7440571a-841a-11ed-aa7c-7003bca91a86,stores,149,IT-0009,Cotton Waste / Cleaning Rags,pcs,CONSUME,-1.93,-1.93,pcs,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2349,7440571a-841a-11ed-aa7c-7003bca91a86,stores,148,IT-0008,Dust Mask / Respirator Mask,pcs,CONSUME,-1.50,-1.50,pcs,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,General stores consumption
2348,7440571a-841a-11ed-aa7c-7003bca91a86,stores,146,IT-0006,Safety Goggles (Clear),pcs,CONSUME,-2.21,-2.21,pcs,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,General stores consumption
2347,7440571a-841a-11ed-aa7c-7003bca91a86,stores,145,IT-0005,Welding Electrodes (General Purpose),pcs,CONSUME,-1.76,-1.76,pcs,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2346,7440571a-841a-11ed-aa7c-7003bca91a86,stores,142,IT-0002,Jeevan,pcs,CONSUME,-2.08,-2.08,pcs,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,General stores consumption
2345,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,170,CH-0010,Hand Cleaning Chemical (Industrial Soap),ltr,CONSUME,-0.27,-0.27,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Weekly chemical consumption
2344,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-1.75,-1.75,ltr,0.00,15-Sep-2025 00:00,UTC,2025-09-15 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
755,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-5.00,-5.00,ltr,0.00,14-Sep-2025 22:54,UTC,2025-09-14 22:54:00,,WO-2025-003,1,Machinery space maintenance
754,7440571a-841a-11ed-aa7c-7003bca91a86,stores,147,IT-0007,Ear Plugs (Disposable),pcs,CONSUME,-1.00,-1.00,pcs,22.00,14-Sep-2025 13:34,UTC,2025-09-14 13:34:00,,WO-2025-001,1,Machinery space maintenance
753,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-8.00,-8.00,ltr,0.00,14-Sep-2025 08:26,UTC,2025-09-14 08:26:00,,WO-2025-009,1,Emergency repair usage
3789,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-100.60,-100.60,ltr,0.00,14-Sep-2025 06:36,UTC,2025-09-14 06:36:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 100.6 ltr
1348,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,159,LU-0009,Refrigeration Compressor Oil,ltr,CONSUME,-12.00,-12.00,ltr,14.00,13-Sep-2025 20:13,UTC,2025-09-13 20:13:00,,WO-2025-004,1,Engine room maintenance
752,7440571a-841a-11ed-aa7c-7003bca91a86,stores,146,IT-0006,Safety Goggles (Clear),pcs,CONSUME,-5.00,-5.00,pcs,24.00,13-Sep-2025 19:20,UTC,2025-09-13 19:20:00,,WO-2025-007,1,Machinery space maintenance
3788,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-96.60,-96.60,ltr,0.00,13-Sep-2025 09:08,UTC,2025-09-13 09:08:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 96.6 ltr
1347,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,153,LU-0003,Auxiliary Engine Lube Oil,ltr,CONSUME,-3.00,-3.00,ltr,28.00,13-Sep-2025 08:22,UTC,2025-09-13 08:22:00,,WO-2025-004,1,Scheduled overhaul requirement
751,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-6.00,-6.00,ltr,7.00,13-Sep-2025 08:14,UTC,2025-09-13 08:14:00,,WO-2025-004,1,Routine maintenance consumption
750,7440571a-841a-11ed-aa7c-7003bca91a86,stores,147,IT-0007,Ear Plugs (Disposable),pcs,CONSUME,-3.00,-3.00,pcs,19.00,12-Sep-2025 20:09,UTC,2025-09-12 20:09:00,,WO-2025-005,1,Safety equipment replenishment
749,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,CONSUME,-5.00,-5.00,ltr,1.00,12-Sep-2025 19:11,UTC,2025-09-12 19:11:00,,WO-2025-003,1,Safety equipment replenishment
748,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-7.00,-7.00,ltr,16.00,12-Sep-2025 16:36,UTC,2025-09-12 16:36:00,,WO-2025-001,1,Hull maintenance work
747,7440571a-841a-11ed-aa7c-7003bca91a86,stores,143,IT-0003,Grinding Wheel (Grinding Disc),pcs,CONSUME,-1.00,-1.00,pcs,13.00,12-Sep-2025 14:29,UTC,2025-09-12 14:29:00,,WO-2025-007,1,Hull maintenance work
3787,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-112.20,-112.20,ltr,0.00,12-Sep-2025 07:28,UTC,2025-09-12 07:28:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 112.2 ltr
746,7440571a-841a-11ed-aa7c-7003bca91a86,stores,147,IT-0007,Ear Plugs (Disposable),pcs,CONSUME,-4.00,-4.00,pcs,23.00,11-Sep-2025 22:07,UTC,2025-09-11 22:07:00,,WO-2025-010,1,Emergency repair usage
745,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-6.00,-6.00,ltr,11.00,11-Sep-2025 14:08,UTC,2025-09-11 14:08:00,,WO-2025-007,1,Monthly routine usage
3786,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-101.20,-101.20,ltr,0.00,11-Sep-2025 08:03,UTC,2025-09-11 08:03:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 101.2 ltr
744,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,167,CH-0007,Degreasing Chemical,ltr,CONSUME,-4.00,-4.00,ltr,0.00,10-Sep-2025 16:31,UTC,2025-09-10 16:31:00,,WO-2025-010,1,Engine room maintenance
743,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,165,CH-0005,Potable Water Chlorination Chemical,ltr,CONSUME,-7.00,-7.00,ltr,4.00,10-Sep-2025 15:08,UTC,2025-09-10 15:08:00,,WO-2025-001,1,Machinery space maintenance
4002,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,153,LU-0003,Auxiliary Engine Lube Oil,ltr,CONSUME,-174.30,-174.30,ltr,0.00,10-Sep-2025 11:29,UTC,2025-09-10 11:29:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Monthly AE lube oil top-up - 174.3 ltr
4001,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,152,LU-0002,Main Engine System Oil,ltr,CONSUME,-142.70,-142.70,ltr,0.00,10-Sep-2025 11:29,UTC,2025-09-10 11:29:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Monthly ME system oil top-up - 142.7 ltr
1346,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,154,LU-0004,Turbocharger Lube Oil,ltr,CONSUME,-10.00,-10.00,ltr,14.00,10-Sep-2025 10:56,UTC,2025-09-10 10:56:00,,WO-2025-006,1,Scheduled overhaul requirement
3785,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-54.30,-54.30,ltr,0.00,10-Sep-2025 09:31,UTC,2025-09-10 09:31:00,,,480b40d0-04bd-4590-a936-2f879b867977,Daily cylinder oil consumption - 54.3 ltr
742,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-6.00,-6.00,ltr,26.00,09-Sep-2025 21:51,UTC,2025-09-09 21:51:00,,WO-2025-003,1,Voyage preparation consumption
1345,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,158,LU-0008,Compressor Oil,ltr,CONSUME,-6.00,-6.00,ltr,31.00,09-Sep-2025 12:25,UTC,2025-09-09 12:25:00,,WO-2025-001,1,Engine room maintenance
3784,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-81.60,-81.60,ltr,0.00,09-Sep-2025 07:56,UTC,2025-09-09 07:56:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 81.6 ltr
741,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,167,CH-0007,Degreasing Chemical,ltr,CONSUME,-8.00,-8.00,ltr,6.00,08-Sep-2025 16:19,UTC,2025-09-08 16:19:00,,WO-2025-005,1,Engine room maintenance
3783,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-108.80,-108.80,ltr,0.00,08-Sep-2025 09:48,UTC,2025-09-08 09:48:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 108.8 ltr
2336,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,161,CH-0001,Fuel Oil Treatment Chemical,ltr,CONSUME,-1.22,-1.22,ltr,0.00,08-Sep-2025 00:00,UTC,2025-09-08 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2337,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-1.93,-1.93,ltr,0.00,08-Sep-2025 00:00,UTC,2025-09-08 00:00:00,,,480b40d0-04bd-4590-a936-2f879b867977,Weekly chemical consumption
2338,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-0.44,-0.44,ltr,0.00,08-Sep-2025 00:00,UTC,2025-09-08 00:00:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Weekly chemical consumption
2339,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,169,CH-0009,Sewage Treatment Plant Chemical,ltr,CONSUME,-0.18,-0.18,ltr,0.00,08-Sep-2025 00:00,UTC,2025-09-08 00:00:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Weekly chemical consumption
740,7440571a-841a-11ed-aa7c-7003bca91a86,stores,149,IT-0009,Cotton Waste / Cleaning Rags,pcs,CONSUME,-4.00,-4.00,pcs,40.00,07-Sep-2025 20:56,UTC,2025-09-07 20:56:00,,WO-2025-010,1,Scheduled overhaul requirement
1344,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,156,LU-0006,Gear Oil,ltr,CONSUME,-9.00,-9.00,ltr,25.00,07-Sep-2025 17:34,UTC,2025-09-07 17:34:00,,WO-2025-003,1,Regular operational consumption
3782,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-115.10,-115.10,ltr,0.00,07-Sep-2025 07:02,UTC,2025-09-07 07:02:00,,,228b5256-5bd2-4bf3-826f-c6fe76571449,Daily cylinder oil consumption - 115.1 ltr
739,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,164,CH-0004,Cooling Water Treatment Chemical,ltr,CONSUME,-4.00,-4.00,ltr,22.00,06-Sep-2025 19:31,UTC,2025-09-06 19:31:00,,WO-2025-010,1,Scheduled overhaul requirement
738,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,169,CH-0009,Sewage Treatment Plant Chemical,ltr,CONSUME,-5.00,-5.00,ltr,20.00,06-Sep-2025 16:41,UTC,2025-09-06 16:41:00,,WO-2025-005,1,Hull maintenance work
3781,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-77.50,-77.50,ltr,0.00,06-Sep-2025 09:47,UTC,2025-09-06 09:47:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 77.5 ltr
737,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,170,CH-0010,Hand Cleaning Chemical (Industrial Soap),ltr,CONSUME,-5.00,-5.00,ltr,1.00,06-Sep-2025 06:58,UTC,2025-09-06 06:58:00,,WO-2025-012,1,Port state inspection preparation
736,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,168,CH-0008,Rust Remover / Descaling Chemical,ltr,CONSUME,-3.00,-3.00,ltr,14.00,05-Sep-2025 18:55,UTC,2025-09-05 18:55:00,,WO-2025-010,1,Emergency repair usage
735,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,162,CH-0002,Lube Oil Treatment Chemical,ltr,CONSUME,-8.00,-8.00,ltr,13.00,05-Sep-2025 16:47,UTC,2025-09-05 16:47:00,,WO-2025-007,1,Deck maintenance work
3780,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-67.10,-67.10,ltr,0.00,05-Sep-2025 07:54,UTC,2025-09-05 07:54:00,,,056a433e-b880-43c6-9d59-b1cfe71a4014,Daily cylinder oil consumption - 67.1 ltr
734,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,163,CH-0003,Boiler Water Treatment Chemical,ltr,CONSUME,-3.00,-3.00,ltr,13.00,04-Sep-2025 22:41,UTC,2025-09-04 22:41:00,,WO-2025-003,1,Engine room maintenance
733,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,169,CH-0009,Sewage Treatment Plant Chemical,ltr,CONSUME,-4.00,-4.00,ltr,25.00,04-Sep-2025 21:32,UTC,2025-09-04 21:32:00,,WO-2025-003,1,Deck maintenance work
732,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,166,CH-0006,Tank Cleaning Chemical (Alkaline),ltr,CONSUME,-3.00,-3.00,ltr,7.00,04-Sep-2025 19:17,UTC,2025-09-04 19:17:00,,WO-2025-012,1,Machinery space maintenance
731,7440571a-841a-11ed-aa7c-7003bca91a86,stores,148,IT-0008,Dust Mask / Respirator Mask,pcs,CONSUME,-5.00,-5.00,pcs,31.00,04-Sep-2025 18:45,UTC,2025-09-04 18:45:00,,WO-2025-010,1,Safety equipment replenishment
730,7440571a-841a-11ed-aa7c-7003bca91a86,chemicals,161,CH-0001,Fuel Oil Treatment Chemical,ltr,CONSUME,-4.00,-4.00,ltr,14.00,04-Sep-2025 18:24,UTC,2025-09-04 18:24:00,,WO-2025-008,1,Engine room maintenance
1343,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,155,LU-0005,Hydraulic Oil,ltr,CONSUME,-4.00,-4.00,ltr,21.00,04-Sep-2025 16:29,UTC,2025-09-04 16:29:00,,WO-2025-003,1,Scheduled overhaul requirement
3779,7440571a-841a-11ed-aa7c-7003bca91a86,lubes,151,LU-0001,Main Engine Cylinder Oil,ltr,CONSUME,-119.60,-119.60,ltr,0.00,04-Sep-2025 07:35,UTC,2025-09-04 07:35:00,,,6084f3b8-85dc-462a-b045-111d2b2e6d0e,Daily cylinder oil consumption - 119.6 ltr
