id,vessel_id,component_id,component_code,component_name,previous_rh,new_rh,cumulative_rh,date_updated_local,date_updated_tz,entered_at_utc,user_id,source,notes,meter_replaced,old_meter_final,new_meter_start,version,is_renewal_reset,renewal_action_type,renewal_reason,renewal_reference,renewal_evidence_urls
14804,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,7564.04,7571.59,7571.59,25-Oct-2025 12:00,UTC,2025-10-25 12:51:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
8228,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,15480.77,15496.57,15496.57,25-Oct-2025 12:00,UTC,2025-10-25 12:51:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
16996,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,13212.74,13227.65,13227.65,25-Oct-2025 12:00,UTC,2025-10-25 12:44:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
9324,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,9602.52,9612.86,9612.86,25-Oct-2025 12:00,UTC,2025-10-25 12:43:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Routine operation,f,,,1,f,,,,
18092,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,11260.39,11272.22,11272.22,25-Oct-2025 12:00,UTC,2025-10-25 12:41:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
3844,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",11466.52,11479.89,11479.89,25-Oct-2025 12:00,UTC,2025-10-25 12:39:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Routine operation,f,,,1,f,,,,
12612,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,365.15,365.26,365.26,25-Oct-2025 12:00,UTC,2025-10-25 12:39:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
7132,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,391.63,391.98,391.98,25-Oct-2025 12:00,UTC,2025-10-25 12:33:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
11516,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,9604.64,9613.48,9613.48,25-Oct-2025 12:00,UTC,2025-10-25 12:29:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,,f,,,1,f,,,,
6036,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",11551.27,11563.51,11563.51,25-Oct-2025 12:00,UTC,2025-10-25 12:25:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Routine operation,f,,,1,f,,,,
21380,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,20319.61,20341.13,20341.13,25-Oct-2025 12:00,UTC,2025-10-25 12:20:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Routine operation,f,,,1,f,,,,
2748,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",22548.47,22564.51,22564.51,25-Oct-2025 12:00,UTC,2025-10-25 12:09:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
10420,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,9674.55,9682.90,9682.90,25-Oct-2025 12:00,UTC,2025-10-25 12:05:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Smooth running,f,,,1,f,,,,
20284,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,17688.92,17708.20,17708.20,25-Oct-2025 12:00,UTC,2025-10-25 12:04:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
13708,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,22626.80,22634.39,22634.39,25-Oct-2025 12:00,UTC,2025-10-25 12:03:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Smooth running,f,,,1,f,,,,
15900,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,13190.92,13205.68,13205.68,25-Oct-2025 12:00,UTC,2025-10-25 12:02:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
9323,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,9591.03,9602.52,9602.52,24-Oct-2025 12:00,UTC,2025-10-24 12:56:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Routine operation,f,,,1,f,,,,
22475,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,20303.56,20326.11,20326.11,24-Oct-2025 12:00,UTC,2025-10-24 12:55:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,,f,,,1,f,,,,
7131,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,391.30,391.63,391.63,24-Oct-2025 12:00,UTC,2025-10-24 12:51:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
3843,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",11455.26,11466.52,11466.52,24-Oct-2025 12:00,UTC,2025-10-24 12:47:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
19187,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,11293.20,11305.32,11305.32,24-Oct-2025 12:00,UTC,2025-10-24 12:43:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
15899,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,13176.50,13190.92,13190.92,24-Oct-2025 12:00,UTC,2025-10-24 12:42:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Routine operation,f,,,1,f,,,,
16995,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,13198.63,13212.74,13212.74,24-Oct-2025 12:00,UTC,2025-10-24 12:41:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Routine operation,f,,,1,f,,,,
10419,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,9666.00,9674.55,9674.55,24-Oct-2025 12:00,UTC,2025-10-24 12:40:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,,f,,,1,f,,,,
13707,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,22618.64,22626.80,22626.80,24-Oct-2025 12:00,UTC,2025-10-24 12:36:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,All parameters normal,f,,,1,f,,,,
11515,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,9594.43,9604.64,9604.64,24-Oct-2025 12:00,UTC,2025-10-24 12:33:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
14803,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,7556.25,7564.04,7564.04,24-Oct-2025 12:00,UTC,2025-10-24 12:29:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
12611,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,364.86,365.15,365.15,24-Oct-2025 12:00,UTC,2025-10-24 12:25:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Smooth running,f,,,1,f,,,,
18091,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,11247.52,11260.39,11260.39,24-Oct-2025 12:00,UTC,2025-10-24 12:23:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,,f,,,1,f,,,,
2747,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",22529.75,22548.47,22548.47,24-Oct-2025 12:00,UTC,2025-10-24 12:18:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Normal operation,f,,,1,f,,,,
20283,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,17669.21,17688.92,17688.92,24-Oct-2025 12:00,UTC,2025-10-24 12:15:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
8227,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,15464.14,15480.77,15480.77,24-Oct-2025 12:00,UTC,2025-10-24 12:14:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
4939,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",11411.85,11423.66,11423.66,24-Oct-2025 12:00,UTC,2025-10-24 12:13:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
6035,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",11540.41,11551.27,11551.27,24-Oct-2025 12:00,UTC,2025-10-24 12:08:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
21379,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,20297.90,20319.61,20319.61,24-Oct-2025 12:00,UTC,2025-10-24 12:03:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,,f,,,1,f,,,,
7130,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,391.04,391.30,391.30,23-Oct-2025 12:00,UTC,2025-10-23 12:57:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Smooth running,f,,,1,f,,,,
9322,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,9582.10,9591.03,9591.03,23-Oct-2025 12:00,UTC,2025-10-23 12:56:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Heavy weather - reduced speed,f,,,1,f,,,,
8226,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,15446.84,15464.14,15464.14,23-Oct-2025 12:00,UTC,2025-10-23 12:52:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,,f,,,1,f,,,,
19186,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,11281.08,11293.20,11293.20,23-Oct-2025 12:00,UTC,2025-10-23 12:52:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
18090,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,11235.26,11247.52,11247.52,23-Oct-2025 12:00,UTC,2025-10-23 12:49:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,,f,,,1,f,,,,
14802,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,7548.71,7556.25,7556.25,23-Oct-2025 12:00,UTC,2025-10-23 12:49:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
22474,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,20282.17,20303.56,20303.56,23-Oct-2025 12:00,UTC,2025-10-23 12:48:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,,f,,,1,f,,,,
6034,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",11529.16,11540.41,11540.41,23-Oct-2025 12:00,UTC,2025-10-23 12:47:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Routine operation,f,,,1,f,,,,
2746,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",22511.38,22529.75,22529.75,23-Oct-2025 12:00,UTC,2025-10-23 12:35:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
4938,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",11400.44,11411.85,11411.85,23-Oct-2025 12:00,UTC,2025-10-23 12:32:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
10418,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,9654.83,9666.00,9666.00,23-Oct-2025 12:00,UTC,2025-10-23 12:32:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Normal operation,f,,,1,f,,,,
16994,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,13185.42,13198.63,13198.63,23-Oct-2025 12:00,UTC,2025-10-23 12:28:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Smooth running,f,,,1,f,,,,
13706,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,22611.33,22618.64,22618.64,23-Oct-2025 12:00,UTC,2025-10-23 12:23:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,All parameters normal,f,,,1,f,,,,
20282,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,17649.52,17669.21,17669.21,23-Oct-2025 12:00,UTC,2025-10-23 12:19:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Normal operation,f,,,1,f,,,,
21378,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,20275.60,20297.90,20297.90,23-Oct-2025 12:00,UTC,2025-10-23 12:18:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Normal operation,f,,,1,f,,,,
12610,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,364.62,364.86,364.86,23-Oct-2025 12:00,UTC,2025-10-23 12:17:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Smooth running,f,,,1,f,,,,
3842,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",11445.22,11455.26,11455.26,23-Oct-2025 12:00,UTC,2025-10-23 12:08:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,All parameters normal,f,,,1,f,,,,
15898,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,13161.91,13176.50,13176.50,23-Oct-2025 12:00,UTC,2025-10-23 12:05:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Smooth running,f,,,1,f,,,,
11514,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,9582.47,9594.43,9594.43,23-Oct-2025 12:00,UTC,2025-10-23 12:04:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Normal operation,f,,,1,f,,,,
6033,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767879-whkjy1n4i,653.001,"Aux. Diesel Generator Aggregates, Complete No.03",11520.91,11529.16,11529.16,22-Oct-2025 12:00,UTC,2025-10-22 12:55:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
20281,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,17633.37,17649.52,17649.52,22-Oct-2025 12:00,UTC,2025-10-22 12:52:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Port operations,f,,,1,f,,,,
11513,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767895-uwp1jvxsi,653.053,AE3 Turbochargers,9574.48,9582.47,9582.47,22-Oct-2025 12:00,UTC,2025-10-22 12:47:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,In port,f,,,1,f,,,,
2745,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",22510.55,22511.38,22511.38,22-Oct-2025 12:00,UTC,2025-10-22 12:46:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Port - standby,f,,,1,f,,,,
21377,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,20272.24,20275.60,20275.60,22-Oct-2025 12:00,UTC,2025-10-22 12:45:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Alongside berth,f,,,1,f,,,,
18089,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768521-2x58uv1ld,712.011.01,LO Separators No.01,11230.78,11235.26,11235.26,22-Oct-2025 12:00,UTC,2025-10-22 12:45:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,In port,f,,,1,f,,,,
13705,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,22608.13,22611.33,22611.33,22-Oct-2025 12:00,UTC,2025-10-22 12:43:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port - standby,f,,,1,f,,,,
10417,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,9648.18,9654.83,9654.83,22-Oct-2025 12:00,UTC,2025-10-22 12:42:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Loading/discharging operations,f,,,1,f,,,,
16993,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,13179.92,13185.42,13185.42,22-Oct-2025 12:00,UTC,2025-10-22 12:41:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port operations,f,,,1,f,,,,
15897,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768508-68ro7cn9f,702.005.01,FO Separators No.01,13155.25,13161.91,13161.91,22-Oct-2025 12:00,UTC,2025-10-22 12:38:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,In port,f,,,1,f,,,,
12609,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,361.88,364.62,364.62,22-Oct-2025 12:00,UTC,2025-10-22 12:36:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Loading/discharging operations,f,,,1,f,,,,
9321,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,9574.23,9582.10,9582.10,22-Oct-2025 12:00,UTC,2025-10-22 12:30:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Port - standby,f,,,1,f,,,,
3841,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",11436.47,11445.22,11445.22,22-Oct-2025 12:00,UTC,2025-10-22 12:22:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Alongside berth,f,,,1,f,,,,
22473,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,20278.38,20282.17,20282.17,22-Oct-2025 12:00,UTC,2025-10-22 12:22:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port - standby,f,,,1,f,,,,
4937,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",11391.83,11400.44,11400.44,22-Oct-2025 12:00,UTC,2025-10-22 12:21:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Port - standby,f,,,1,f,,,,
14801,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,7544.40,7548.71,7548.71,22-Oct-2025 12:00,UTC,2025-10-22 12:14:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Loading/discharging operations,f,,,1,f,,,,
19185,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,11275.70,11281.08,11281.08,22-Oct-2025 12:00,UTC,2025-10-22 12:08:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Alongside berth,f,,,1,f,,,,
7129,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,390.20,391.04,391.04,22-Oct-2025 12:00,UTC,2025-10-22 12:00:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Loading/discharging operations,f,,,1,f,,,,
8225,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,15446.19,15446.84,15446.84,22-Oct-2025 12:00,UTC,2025-10-22 12:00:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
9320,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767859-rfmxd163z,651.053,AE1 Turbochargers,9567.69,9574.23,9574.23,21-Oct-2025 12:00,UTC,2025-10-21 12:59:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Port operations,f,,,1,f,,,,
14800,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767967-jb4k6wuji,554.003.02,Compressors W/Drive Unit No.02,7540.71,7544.40,7544.40,21-Oct-2025 12:00,UTC,2025-10-21 12:55:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
8224,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767834-dbncpiany,601.053,ME Turbochargers,15445.52,15446.19,15446.19,21-Oct-2025 12:00,UTC,2025-10-21 12:55:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Port operations,f,,,1,f,,,,
22472,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767809-mr8172nux,411.002,X-Band Radar,20274.11,20278.38,20278.38,21-Oct-2025 12:00,UTC,2025-10-21 12:45:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Loading/discharging operations,f,,,1,f,,,,
16992,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768511-709kv1bk1,702.005.02,FO Separators No.02,13174.75,13179.92,13179.92,21-Oct-2025 12:00,UTC,2025-10-21 12:44:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port operations,f,,,1,f,,,,
12608,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767845-490ayszf9,601.064,ME Turning Gear,359.39,361.88,361.88,21-Oct-2025 12:00,UTC,2025-10-21 12:43:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Port - standby,f,,,1,f,,,,
7128,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767903-diu642k7j,665.003,Emergency Generator Drive Units,389.32,390.20,390.20,21-Oct-2025 12:00,UTC,2025-10-21 12:40:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
13704,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767962-b363j8iop,554.003.01,Compressors W/Drive Unit No.01,22603.32,22608.13,22608.13,21-Oct-2025 12:00,UTC,2025-10-21 12:35:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Port - standby,f,,,1,f,,,,
21376,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767805-z4lpo0038,411.001,S-Band Radar,20268.85,20272.24,20272.24,21-Oct-2025 12:00,UTC,2025-10-21 12:35:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Loading/discharging operations,f,,,1,f,,,,
19184,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374768525-zyps62yum,712.011.02,LO Separators No.02,11270.24,11275.70,11275.70,21-Oct-2025 12:00,UTC,2025-10-21 12:31:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,Loading/discharging operations,f,,,1,f,,,,
3840,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767848-yixi06ueq,651.001,"Aux. Diesel Generator Aggregates, Complete No.01",11428.52,11436.47,11436.47,21-Oct-2025 12:00,UTC,2025-10-21 12:22:00,228b5256-5bd2-4bf3-826f-c6fe76571449,bulk,In port,f,,,1,f,,,,
10416,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767875-8i4qk5eoo,652.053,AE2 Turbochargers,9640.77,9648.18,9648.18,21-Oct-2025 12:00,UTC,2025-10-21 12:19:00,056a433e-b880-43c6-9d59-b1cfe71a4014,bulk,Loading/discharging operations,f,,,1,f,,,,
20280,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767815-k5anrfi02,554.001,Provision Cooling Compressor Aggregates,17614.61,17633.37,17633.37,21-Oct-2025 12:00,UTC,2025-10-21 12:18:00,6084f3b8-85dc-462a-b045-111d2b2e6d0e,bulk,Port - standby,f,,,1,f,,,,
2744,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767818-ckg4kqu6q,601.001,"Main Diesel Engine, Compl.",22509.34,22510.55,22510.55,21-Oct-2025 12:00,UTC,2025-10-21 12:16:00,480b40d0-04bd-4590-a936-2f879b867977,bulk,Alongside berth,f,,,1,f,,,,
4936,7440571a-841a-11ed-aa7c-7003bca91a86,COMP-1768374767863-71ynjfqzw,652.001,"Aux. Diesel Generator Aggregates, Complete No.02",11384.69,11391.83,11391.83,21-Oct-2025 12:00,UTC,2025-10-21 12:15:00,977621de-77d7-4892-ae27-adaebcc27d0b,bulk,Port operations,f,,,1,f,,,,
